id,positJob,company,city_state,date,descrip,dateCollect,country,url
jk=0cba44566a605ea6,Research Assistant,MONSANTO,"Petrolina, PE",há 7 dias,"Monsanto is currently seeking a highly motivated individual to join the Trait & Pipeline Delivery team in Petrolina, Brazil as Nursery Design Assistant. The incumbent will be responsible supporting trait integration, native traits & double haploid strategy, management of field mapping for all SA Breeding & TI nurseries in connection with Field Operations team, ensuring advancements and plantings on time. Responsibilities includes revision of quality & compliance procedures, supporting process improvements across nurseries. The successful candidate will have the opportunity to work in all operations related to field mapping, direct communication with SA Breeding & TI Breeders, supporting ideal calendarization of plantings, connecting data interpretation to field operations, driving optimization opportunities, ensuring high quality seeds delivered on time to enable customers’ expectations. This is a unique opportunity to work with leading edge technology and talented research scientists seeking to deliver the best in Monsanto Inbred Lines & Hybrids Development. Responsibilities:
Support strategy, calendarization & mapping of all nurseries within TPD Brazil.
Ensure efficient mapping of nurseries in connection with Nursery Design & Field Operation Associates enabling 100% of plantings on time.
Discuss & define strategy of Native Traits & TI nurseries with SA Breeding team & TI Breeders.
Coordinate and define planting requests within TPD Brazil and lab forecast with MBT.
Create projects, coordinate samples shipment/exportation and analyze results from the lab.
Connect periodically with DH Global teams looking for better seed return & optimization opportunities.
Collaborate with data collection accuracy, KPIs definition and reports building, influencing management through metrics within Field Operations & Protected Culture Teams.
Understand throughout nursery management processes, driving & influencing critical thinking and continuous improvement, capturing savings opportunities across the seasons.
Support effectively quality & compliance requirement within field operations & advancement systems, ensuring full utilization of GIMS.
Support timely deployment of IT tools in Trait & Pipeline Delivery nurseries.
Support management in different nursery design operations: crop cycle, calendarization, communication with Breeders, mapping of nurseries, forecasts and land allocation.
Perform safety and regulatory compliance inspections, and assist in providing safety training and guidance to field personnel.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=0cba44566a605ea6&fccid=3529500887e40d15&vjs=3
jk=b76e4e62f0c1dc2d,Nuage - Technical Project Manager - LAT,NOKIA,"São Paulo, SP",há 30+ dias,"Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.IP New Product Introduction Engineer - Nuage Networks
Nokia currently has openings to hire senior IP engineers for our New Product Introduction (NPI) team focusing on Nuage Networks. This is a pre-sales position and candidates must possess strong communication, account management and people skills. Preference will be given to candidates with pre-sales expertise as an SE, NPI or trials engineer. Candidates must be motivated and eager to deliver on complex technical projects with minimal supervision, and thrive on the success of winning new sales opportunities. Candidates must be able and willing to travel with this position.Key Technical Skills Desired:
Expert knowledge of Cloud Computing Engineering, concepts, service models (IaaS, PaaS, etc), deployment models, practical implementations, operations, security and future trends
Experience working with Data Center hardware and management software
Knowledge of Virtualization (compute, storage, network) e.g. VMWare, KVM…
Experience working with Cloud Management Systems: OpenStack, Cloudstack, VMware, etc.
Experience working with major IaaS and PaaS vendors (Amazon, Rackspace, Google AppEngine, Azure)
RESTful API Integration experience
Multi-vendor OSS integration experience
Knowledge of UNIX/Linux
Network Management of IP and WAN networks (includes HP-OV, SNMP, and CLI knowledge).
Knowledge of IP Networking: Security Settings, QoS, Routing Protocols (OSPF, ISIS, BGP), signaling protocols (RSVP, LDP), IP VPN, VLAN, VLL/VPLS, etc.
Software development experience is an asset, especially Internet based applications using XML, HTTP/TLS, JSON.
Familiarity with DevOps approaches to software development and deploymentMinimum Qualifications:5+ years relevant work experience with a telecommunications equipment vendor or service provider
 Hands-on experience and strong background in Bridging and Routing technologies
 Strong background and experience in IP routing protocols such as BGP, IS-IS, OSPF and RIP
 Strong understanding of QoS models and marking
 Education: Bachelor’s degree or equivalent experience.
Fluent in Spanish an asset.
We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=b76e4e62f0c1dc2d&fccid=3444e7c94299ba32&vjs=3
jk=da595527316a05a1,Design Lead - Data Visualization - McKinsey/QuantumBlack,McKinsey & Company,"São Paulo, SP",há 30+ dias,"Qualifications

Degree in graphic design/visual communication, or relevant background, is essential
+5 years of experience designing data visualizations and user interfaces with a high-caliber portfolio (please provide link or attachment)
Expert knowledge of Adobe Illustrator, Photoshop and Sketch
Ability to handle data, using tools such as Microsoft Excel and Tableau
Creative coding experience and an interest in front-end technologies e.g. Processing, JavaScript, D3.js, HTML, CSS is a major plus
Strong information design and typographic skills, with a meticulous attention to detail
Good understanding of User-Centred Design
Confident communicator, able to express your ideas and convey complicated concepts simply
Able to run ideation sessions with project stakeholders and users, translating complex ideas into visualisations even at a rough early stage
Ability to answer briefs and meet deadlines, without compromising on quality
Ability to justify and defend you­­r design decisions to both designers and non-designers
Fluent in English and Portuguese, both verbal and written

Who You'll Work With

You will be based in our Sao Paulo office and will be part of McKinsey/QuantumBlack. You will be part of a close-knit & dynamic design team, including UX and Visual Designers.
McKinsey/QuantumBlack helps companies use data to drive decisions. We combine business experience, expertise in large-scale data analysis and visualization, and advanced software engineering know- how to deliver results. From aerospace to finance to Formula One, we help companies prototype, develop, and deploy bespoke data science and data visualisation solutions to make better decisions.

What You'll Do

You will focus on designing static and interactive data visualizations, info-graphics and presentation material (along with user interfaces) for our clients and internal products.
In this role you will use a logical approach to solve complex design problems, and a user-centered approach to data visualization and UI design. You will collaborate closely with front-end engineers, data scientists and product/client managers to rapidly create concepts, prototypes and iterate on ideas.
Data will often drive your designs. You will be translating numbers into meaningful graphics and will help champion design and data visualization, and its value within the company.
Most importantly, you’ll care deeply about design and have a passion for creating meaningful data visualizations and memorable user experiences. It is important that you can think strategically and communicate data-driven insights by transforming science and numbers into easily understandable visualization. Your role will involve working closely with our Engagement Managers and Data Scientists to help tell stories with data and visualize insights in a compelling and insightful way.
Our development teams are small, flexible and employ agile methodologies to quickly provide our consultants with the solutions they need. We combine the latest open source technologies together with traditional Enterprise software products. Our office culture is casual, fun and social, with an emphasis on education and innovation. We have the freedom to try new ideas, experiment and are expected to be constantly learning and growing. There is also a strong emphasis on mentoring others in the group, enabling them to grow and learn.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=da595527316a05a1&fccid=6576e7250aa78c3c&vjs=3
jk=6ea2fa54a63e4541,Sr Consultant,Unisys,"São Paulo, SP",há 17 dias,"Sr. Consultant
Qualifications
Se você trabalha como Data Scientist e gostaria de atuar também de forma consultiva, participando de reuniões com clientes e atuando indiretamente nas negociações comerciais, essa é sua oportunidade para vir trabalhar conosco.

Você deverá realizar Análise preditiva, modelagem estatística, conhecer Hadoop, Teradata, Tableau, Spark, Machine Learning e demais ferramentas de data science. Inglês fluente é essencial!",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=6ea2fa54a63e4541&fccid=462555dec0279094&vjs=3
jk=082ca42f53e94ca3,MONGODB Senior - Data Scientist | Sênior,Foco em Você,"São Paulo, SP",há 11 dias,"Habilidades: Linux, Devops, MongoDB Vaga Engenheiro DBA em Pinheiros, SP. Imprescindível: Superior completo em Tecnologia da Informação, Engenharia da Computação, Ciência da Computação ou áreas correlatas. Experiência em Ambientes de Alta Criticidade, Experiência em implementação e administração de bancos de dados MongoDB, Experiência em administração de servidores Linux, Cultura DevOps. Fomentar a utilização de técnicas de automação para provisionamento, configuração e monitoramento dos ambientes de banco de dados. Disposição para fazer parte de um time DevOps e aprender outras tecnologias de persistencia de dados"". Inglês técnico.
Desejáveis: Conhecimento em Cassandra ou outros NoSQL. Provisionamento e Gestão de Configuração de ambientes como: Puppet, Ansible e Chef. Linguagens de Programação: Shell Script e PERL. Provisionamento e Administração de ambientes Cloud Computing, como: OpenStack, Azure e AWS. A Foco em Você é uma empresa que tem como foco VOCÊ!

Você, profissional ou você empresa que deseja ter satisfação (profissional e financeira) alinhada com os seus valores e objetivos.

Especializada em Agile Thinking e Design Cultural para empresas que desejam aumentar os resultados de seus negócios, a Foco em Você trabalha o futuro estratégico e o desenvolvimento de competências e habilidades, conectando o desempenho empresarial com as necessidades humanas.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=082ca42f53e94ca3&fccid=75362789267eff7f&vjs=3
jk=d1d0c7fba57324e2,"Sr Specialist - OrgSolutions, New Ventures",McKinsey & Company,"São Paulo, SP",há 4 dias,"Qualifications
Master’s Degree or PhD required
4 - 8 years of professional experience
Prior consulting experience is preferred
An existing network of regional clients is preferred
Strong subject-matter knowledge and experience with HR and Organization-related topics is preferred
Flexibility to travel (may range from 25 to 60%)
Who You'll Work With
You’ll work with our OrgSolutions team in our Brazil. OrgSolutions is part of McKinsey’s New Ventures.

OrgSolutions combines innovative design technology and advanced analytics with deep expertise to accelerate effective organizational decisions. OrgSolutions can help Human Resources and business leaders to make smarter organizational decisions by leveraging advanced data analytics, user-centered design technology, and proven methodologies. These approaches help clients to answer critical questions related to cost reduction, efficiency and effectiveness streamlining, merger plans, divestments and carve outs, and talent deployment.

McKinsey New Ventures fosters innovation driven by analytics, design thinking, mobile and social by developing new products/services and integrating them into our client work. It is helping to shift our model toward asset-based consulting and is a foundation for – and expands our investment in – our entrepreneurial culture. Through innovative software as a service solutions, strategic acquisitions, and a vibrant ecosystem of alliances, we are redefining what it means to work with McKinsey.

As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists) and we’re hiring more mathematicians, data scientists, designers, software engineers, product managers, client development managers and general managers.
What You'll Do
You'll be responsible for driving the development and execution of client work related to our OrgSolutions portfolio across the topics of talent, leadership, structure, culture, and change management.

As part of your role, you will implement new, innovative market strategies in the region and work jointly with global and regional leaders to identify, syndicate, and implement new initiatives for individual clients.

You'll collaborate with OrgSolutions leaders to set the overall aspirations for the region and shape and execute initiatives that drive implementation. You'll partner with targeted leaders and consultants in the region (e.g., Organization Practice leaders, service line, and hub leaders, as well as office managers and Client Service Teams) and OrgSolutions leaders to jointly develop a go-to-market plan for relevant regional hubs including identification of new market opportunities.

You will also drive distinctive solution delivery by serving clients as an expert on the OrgSolutions portfolio and, as you become more experienced, the domains in which they are deployed. This includes managing and leading pivotal moments in the delivery of the OrgSolutions with clients (e.g., scoping, interpretation of results, results reporting workshop, design of action plan, etc.)

You will develop a deep understanding of solution applications and key competitors, acting as a thought leader to Client Service Teams deploying our solutions. Also, you'll demonstrate inspirational people leadership (apprenticing, mentoring, and role modeling) for teams with whom you work both inside and outside OrgSolutions.

You'll be leading growth of internal “channel,” e.g., identify and build interest amongst McKinsey colleagues, build capabilities and foster an increased level of engagement and commitment to OrgSolutions e.g., presenting at conferences, delivering OrgSolutions capability building, etc.

You'll be in charge of leading client development efforts, e.g., partner with Client Service Teams to provide OrgSolutions and broader Organization expertise for proposals, present and defend proposals to prospective clients, codify winning proposals, etc. As part of your role, you will drive client opportunity management for OrgSolutions growth and impact, including overseeing more junior colleagues from OrgSolutions who are involved in delivery.

Additionally, you'll work with Organization Practice and OrgSolutions leaders, by building knowledge that enables us to continuously improve our client delivery and be distinctive against competitors.

This is a partner electable track at McKinsey.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=d1d0c7fba57324e2&fccid=6576e7250aa78c3c&vjs=3
jk=8cb38ca2f7ae810f,Analista de Social Media,COLONY,"São Paulo, SP",há 3 dias,"A missão do(a) Analista de Data Scientist/Social Analytics - é implementar um sistema de métricas para garantir a correta extração, organização e apresentação de dados coletados, considerando o uso de ferramentas de monitoramento e análise de plataformas digitais.
É fundamental saber manipular dados de diversas fontes. Ser ágil e preciso na produção de relatório relacionando a análise de padrões, comportamento online dos usuários, performance de campanhas e dados de mercado, para demonstrar a importância de identificar riscos e oportunidades de melhoria por meio da análise estratégica de dados.
Atribuições:Acompanhamento de dashboards de monitoramento das redes sociais;Conhecimento da lógica de busca nas redes sociais para gestão do monitoramento;Monitoramento de crises de clientes e direcionamento dos casos críticos ao Diretor da área e clientes;Elaborar análises de dados, jornada dos usuários em diversos canais, realizando diagnósticos, identificando pontos de melhoria e acompanhando as otimizações. Mais do que ler, interpretar os dados é o que conta ;)Vivência em cases de Business Intelligence para interpretar de dados para gerar insights e recomendações de negócio aos clientes;Conhecimento avançado ferramentas de monitoramento como Scup, Stilingue, Seekr, Social Bakers, Fanpage Karma, Iconsquare para monitoramento,Polarização e tagueamento de publicações em dupla com analista de monitoramento;Operação dos clientes, com supervisão de coordenador ou Diretor da área;Participar de reuniões junto ao cliente e membros da equipe para alinhamento de objetivos e feedbacks mensais.
Requisitos
- Bom raciocínio lógico, capacidade analítica avançada, comprometimento com entregas e datas definidas
- Conhecimento avançado em Excel e PowerPoint
- Conhecimento de KPIs
- Capacidade de análises e interpretação de relatórios multicanais
- Mensuração de campanhas de marcas (branding)
- Habilidade em lidar com cumprimento de prazos
- Capacidade de análise de dados e informações qualitativas e quantitativas
- Elaborar modelos de relatórios quando necessário
Desejável
- Buscamos alguém com maturidade (e isso não significa ter idade) para saber que o ""comunicar bem"" requer conhecimento e pesquisa, que é preciso conhecer as pessoas para estabelecer um verdadeiro diálogo à distância e que saiba escrever a partir do olhar e percepções do outro
- Ser organizado é imprescindível
- Metódicos são bem-vindos
- Senso crítico, com capacidade de avaliação de qualidade nas entregas
- Database mining, enriquecimento de lista e segmentações avançadas
- Conhecimento de ferramentas estatísticas Gephi, SPSSStatistics
- Conhecimento de Keynote
- Buscamos quem acredite em ideais e principalmente na capacidade de construir e realizar através de seu potencial, jogando limpo e fazendo o bem
- Inglês
Benefícios
 Vale-transporte
 Vale-refeição
Outras Informações
Ficará alocado no cliente por 3 dias e fará 2 dias de home office.
Instruções
** Enviar pretensão salarial, candidatos sem pretensão não serão considerados na seleção.
 Trabalhos realizados em anexo são bem-vindos.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=8cb38ca2f7ae810f&fccid=f8d0aec3bd9ce1d4&vjs=3
jk=880f4ccf214d8ba2,Formulation Development Scientist,Hovione,"Lumiar, RJ",há 9 horas,"Hovione

Hovione is an international company with over 55 years’ experience in the development and compliant manufacture of Active Pharmaceutical Ingredients and Drug Product Intermediates. With four FDA inspected sites in Portugal, the U.S., Ireland and China, Hovione offers integrated API, particle design, formulation development and GMP manufacturing. In the inhalation area, Hovione is the only independent company offering such a broad range of services.

To reinforce our team we are looking to fill the following position at our Lumiar site:

Formulation Development Scientist (M/F)

The Formulation Development Scientist will provide technical leadership and coordination of multiple projects in formulation development. He will also continuously promote innovation and knowledge development within the company keeping up to date with the latest developments in Formulation Development. Furthermore he will promote the company internationally through presentations at international conferences and to customers, and through patents and written articles.
Main responsibilities:
Scientific lead of multiple formulation projects making use of state-of-the-art tools and methodologies;
Plan, supervise and execute formulation development activities;
Plan and support tech transfers, development, registration and validation campaigns;
Prepare and manage documentation (procedures, materials, equipment, development and campaign
reports);
Develop new tools and methodologies for formulation development and scale-up;
Provide scientific and technical support for key stakeholders;
Comply with the Good Manufacturing Practices (GMP) and HSEE directives;
Keep updated of relevant occurrences and trends that impact the business.
Profile:
Pharmaceutical background, preferentially with a PhD or relevant work experience in formulation development;
Strong knowledge in formulation development, preferentially with experience in inhalation (DPI, MDI, Nasal). Know-how in aseptic suspensions as a plus;
Experience in taking new formulations through clinical phases to commercial launch is a big plus;
Good understanding of USFDA regulatory requirements;
Sound understanding of analytical methods (chemical, solid state and performance);
Fluent use of English (written and spoken). Having international experience is a plus;
Good communication and presentation skills;
Pragmatic, resilient, proactive, creative, innovative and with high ethical standards.
We offer:
Full time opportunity;
Remuneration and social benefits adjusted to the job function and matching the experience;
Excellent work environment, with a strong focus on quality.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=880f4ccf214d8ba2&fccid=0c84d0202dff3d50&vjs=3
jk=b7ab3be68cdc024e,MSL Oncologia - (Centro Oeste) Job,MSD,"Brasília, DF",há 5 dias,"MSD is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal health products. The difference between potential and achievement lies in the spark that fuels innovation and inventiveness; this is the space where MSD has codified its 125-year legacy. MSD’s success is backed by ethical integrity, forward momentum, and an inspiring mission to achieve new milestones in global healthcare.
Position Overview:
Under the general supervision of the Medical Director, the Medical Science Liaison serves as an advocate for MSD science within the healthcare community. By virtue of his/her training, the MSL is well-positioned to discuss and provide scientific and therapeutic information to Health Care Professionals and Researchers (Clinical and Scientific Leaders) viewed by their peers to be authorities in a therapeutic field. The MSL is responsible for ensuring that he/she is fully versed in the therapeutic area and up-to-date on all major studies, both ongoing and completed, competitive product information and clinical data based on the products scientific platform.
Additionally the MSL in a therapeutic area can be responsible for lectures and trainings for small groups of physicians as well to provide technical support to access department in technical visits and presentations to managers.
The incumbent models and demonstrates the MSD Leadership Standards in all interactions with employees, internal partners and external clients & partners, with special emphasis on shape Strategy, deliver Customer Value, collaborate, and Ethics & Integrity.
Primary Activities:
Engagements with External Experts

Develop an understanding of local, regional and national thought-leaders (PHYSICIANS, pharmacists, nurses, recognized as opinion formers) and the healthcare environments in which they work through effective professional engagement with Clinical and Scientific leaders that are centered on science and credible exchange of unbiased scientific information.
Interact with managed care organizations, healthcare professionals, clinical investigators, speakers, KOLs, SLs and other healthcare organizations providing fair, balanced, and scientifically rigorous medical and clinical information.
Meet with healthcare professionals who might be interested in engaging in a scientific discussion regarding a product’s medical and clinical profile in the context of approved prescribing information as well as in response to unsolicited questions or requests for information which may involve off-label information. (Unsolicited means that the information request was neither suggested nor encouraged by the MSL or MSD sales representatives)
Participate in the development and implement tactics identified in the Medical Affairs Plans (MAP).
Alert investigators to MSD's program for Investigator Initiated Study Proposals (MISP) and to the process for submitting investigator designed proposals for review and approval; encourage and facilitate research publication of MISP studies supported by MSD, in strict compliance with HQ and local guidance.
When requested (and consistent with local SOPs), may represent the Medical Department at Local or Regional Medical events (e.g. Medical Congresses and Symposia.) They may collaborate in the coordination of pre-event information and communication of post-event

Non-Promotional Scientific Information

The Medical Science Liaison is expected to engage exclusively in activities conductive to scientific exchange. He/She is not responsible for any commercial activities (sales and promotion)
As such, MSLs must be science knowledgeable and skilled to fulfill all professional and regulatory requirements. Given the role of the MSL and the nature of MSL activities, it is critically important that MSLs avoid even the appearance of engaging in promotional activities.
Engage in discussions regarding scientific and clinical evidence surrounding new and existing MSD products and claims.
Provide scientific information for a new therapeutic area related to a future product launch. Identified Scientific leaders .
Provide relevant scientific background information for formulary decisions, treatment guidelines and Public Health programs.
Provide fair balanced, objective, scientific information and education to health care providers, formulary committees, basic scientists and to internal
STAKEHOLDERSSTAKEHOLDERbusiness partners as required by identified business needs

STAKEHOLDERS
Guiding Principles and Practices

MSLs' engagements are based on in-depth scientific exchange in a therapeutic area and often lead to knowledge transfer initiatives and research. The MSL, in interacting with healthcare professionals and researchers, is governed by the following guiding principles intended to deliver unbiased and evidence based information
Report into Global Medical Affairs Structure (Direct report to a Medical Manager/ MSL Lead / Groupper).
Have no sales objectives or accountability for prescribing or sales of any MSD product and do not participate in Sales Incentive Plans (SIP).
Discussions between MSLs and Health Care Professionals should focus on bi-directional exchange of ideas on disease related topics, scientific presentations of data in the public domain, and reporting scientific results (e.g. discussion of clinical study results.)
Product claims must be discussed in the context of clinical and scientific exchange, and shall be consistent with prescribing information and substantiated with reference-able data. (*)
The MSL as part of the Global Medical Affairs External Stakeholder facing team may gain important feedback and insights that can inform company innovation, following MSD guidelines
Provide scientific evidence with fair balance, in accordance with company and local regulatory standards.
If unsolicited, responses to requests that necessitate providing information or data that is not within the current product indication, must clearly disclose that the information being provided is not contained within the regulatory-approved labeling and that MSD recommends the use of its products in accordance with its approved labeling.
In response to an unsolicited request for information, the MSL can provide references, abstracts and bibliographies for the specified topics using the standards procedure stablished. The literature and data that MSL use to support their discussions, as a general rule, are peer-reviewed, of the highest quality, and from databases and sites of information approved by the Medical Affairs Management Team.
All materials to be used in scientific exchange must go through proper medical review per local procedures prior to use.
MSLs must not provide materials to Sales Representatives as these should only use materials approved in compliance with the Local Review Guidelines.
Other activities:Following guidance from management, the MSL may provide technical support and expertise to marketing/ sales / access regulatory among other internal stakeholders.
Support Clinical Research Department in the site selection process. Qualifications
Education Required/ Preferred:Required:Graduated in Medicine, Pharmacy, Nursing and related areas;
Advanced English.
MSL Oncology experience or experience with speacialty care areas.
If no MSL experience, relevant academic background in oncology will be considered. .
Desired:Candidates are preferred to possess a doctorate level degree in the life sciences, with a specialization and/or clinical experience in the relevant therapeutic area. Required credentials are to be defined locally according to country needs.
If no pharma experience, academic relevant background will be considered.

Other degree(s) preferred
Candidates should have a record of accomplishments in the pharmaceutical industry, with managed care organizations or other related experience, with a demonstrated history of success over a minimum of 3 years.
Strong scientific baseline knowledge in the therapeutic area, clinical trials methods, implementation and interpretation, sound scientific and clinical judgment, and eagerness to learn more indepth information within therapeutic area.

Our employees are the key to our company’s success. We demonstrate our commitment to our employees by offering a competitive and valuable rewards program. MSD’s benefits are designed to support the wide range of goals, needs and lifestyles of our employees, and many of the people that matter the most in their lives. MSD is an equal opportunity employer, proudly embracing diversity in all of its manifestations.
We will consider candidates with special needs for this position.",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=b7ab3be68cdc024e&fccid=3c0bf511b4a29309&vjs=3
jk=9fdfc40a49526d77,Postdoctoral Research Scientist,NI,"São Paulo, SP",há 14 dias,"Empresa parceira busca Postdoctoral Research Scientist para São Paulo - SP
Descrição da Vaga e Responsabilidades:
We are seeking a Medicinal Chemist to advance the pre-clinical development of Drug Discovery projects in order to identify molecular probes, focusing on different biological targets. This fellowship is aimed at developing selective, potent and biologically active compounds. The fellowship holder will use structure-based design and SAR data to design and synthesize new compounds, which will be utilized in an iterative manner. The work will be highly collaborative, integrating structural biology and screening by the other teams and externally-provided compound libraries. The post also involves supervision of technicians and/or students, who will contribute to probe development. You will also be involved in publishing and presenting your work in journals and conferences. The work will be executed at the University of Campinas (UNICAMP) in São Paulo, Brazil.

Responsibilities/duties

  Independently design and synthesize small molecules using structure activity relationships and protein-ligand co-crystal structures

  Analyze spectroscopic and screening data related to synthesis and screening

  Communicate effectively on a day-to-day basis, in formal written reports, and in oral presentations in group meetings and with the internal and external networks of chemists involved in the project

  Provide regular progress updates at project team meetings, via monthly reports, and at key stakeholder meetings

  Work together with other scientists within a multi-disciplinary research team

  Contribute to the maintenance of a laboratory which is fully functional, safe, and a positive working environment

  Maintain an electronic laboratory notebook of experimental procedures and results and submit associated data into the SGC electronic database

  Any other relevant duties as reasonably associated with the post may be required from time to time

Qualifications

Essential

  PhD in organic synthesis or medicinal chemistry, or an equivalent combination of training and experience

  Experience in small molecule synthesis and characterization

  Familiarity with chemistry drawing packages, MS Office products, such as Word, Excel, and PowerPoint, and the ability to learn other software packages

  Ability to work as part of a team and to collaborate with colleagues on a range of diverse projects

  A good publication record in chemistry, including experience independently writing scientific reports and manuscripts

  Well-organized, keeping accurate and thorough records

  Ability to rapidly adapt to changing project priorities

Desirable

  Experience with parallel chemistry

  Experience in structure-based lead design and optimization

____________________________________________________

Estamos buscando um Químico Medicinal para promover o desenvolvimento pré-clínico de projetos de descoberta de drogas para identificar sondas moleculares, com foco em diferentes alvos biológicos. Esta bolsa visa o desenvolvimento de compostos seletivos, potentes e biologicamente ativos. O bolsista usará dados de projeto e SAR baseados em estrutura para projetar e sintetizar novos compostos, que serão utilizados de maneira iterativa. O trabalho será altamente colaborativo, integrando biologia estrutural e triagem pelas outras equipes e bibliotecas compostas fornecidas externamente. A posição também envolve a supervisão de técnicos e / ou estudantes, que contribuirão para o desenvolvimento da sonda. Você também estará envolvido na publicação e apresentação do seu trabalho em revistas e conferências. O trabalho será executado na Universidade de Campinas (UNICAMP) em São Paulo, Brasil.

Responsabilidades

  Design e sintetização independentes de moléculas pequenas usando relações de atividade de estrutura e estruturas de co-cristal de proteína-ligando

  Analisar dados espectroscópicos e de triagem relacionados à síntese e triagem

  Comunique-se efetivamente no dia-a-dia, em relatórios escritos e em apresentações orais em reuniões grupais e com redes internas e externas de químicos envolvidos no projeto.

  Fornecer atualizações regulares de andamento nas reuniões da equipe do projeto, por meio de relatórios mensais e nas principais reuniões das partes interessadas

  Trabalhar em conjunto com outros cientistas dentro de uma equipe de pesquisa multidisciplinar

  Contribuir para a manutenção de um laboratório que seja totalmente funcional, seguro e um ambiente de trabalho positivo

  Manter um caderno eletrônico de laboratório com procedimentos e resultados experimentais e enviar dados associados ao banco de dados eletrônico do SGC

  Qualquer outra tarefa relevante como razoavelmente associada à postagem pode ser exigida de tempos em tempos

Qualificações

Essencial

  PhD em síntese orgânica ou química medicinal, ou uma combinação equivalente de treinamento e experiência

  Experiência em síntese e caracterização de pequenas moléculas

  Familiaridade com pacotes de desenho de química, produtos do MS Office, como Word, Excel e PowerPoint, e a capacidade de aprender outros pacotes de software

  Capacidade de trabalhar como parte de uma equipe e colaborar com colegas em projetos diversos

  Vicência em registro de publicações, incluindo experiência de forma independente, escrevendo relatórios científicos e manuscritos.

  Bem organizado, mantendo registros precisos e completos

  Capacidade de se adaptar rapidamente às mudanças nas prioridades do projeto

Desejável

  Experiência com química paralela

  Experiência em projeto e otimização de leads baseados em estrutura
Contrato: CLT
Horário de trabalho: Não informado
Requisitos:Formação Requerida: Nível Superior
Importante:
Se você ainda não faz parte do About Me e está interessado nessas informações, cadastre-se agora mesmo, construa o seu perfil COMPLETO e aguarde a liberação do seu cadastro. Para isso, acesse: http://www.aboutme.com.br/talento/ Na área de Talentos, vá em ""Cadastre seu curriculum"" > ""Quero me cadastrar""

Construa o seu perfil profissional completo - é gratuito.
Se você já é talento cadastrado, acesse a sua página, localize a vaga, analise os requisitos e candidate-se!

Boa sorte!
Beneficios:",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=9fdfc40a49526d77&fccid=ce783271e420d14a&vjs=3
jk=b0cb04d28e2479fe,Mobile Software Engineer,ZX Ventures,"São Paulo, SP",há 13 dias,"We are a global disruptive growth group, incubator, and venture capital team backed by one of the largest multinational companies in the world, Ambev. Our trade is dreaming up what the future looks like, today. We are a small army of futurists, dreamers, doers, designers, engineers, scientists, marketers, brewers, builders, and data geeks. For us, the future is now.

We are developing a global platform where customers from many countries will be waiting for their cold beers! You will work with people with multidisciplinary skills (PO, UX / UI, Developers and QAs) in order to deliver the best experience for our user. If you are passionate about a good interface using the latest in mobile technology, this opportunity is for you!
Requirements:
Must have experience
Developing and designing advanced applications on the Android platform;
Agile methodologies.
Experience with REST APIs and other external data sources.
Have more than 3 years in proven mobile development.
Work with different device dimensions (tablet, cell phone, etc...).
General knowledge of the mobile environment, such as architectures, standards, trends and emerging technologies.
Familiar with the process of submitting apps to the Apple/Play Store.

Nice if you have experience
Continuous Integration/Continuous Deploy (Travis)
Experience with unit tests / automated ui tests.
Fetch GraphQL APIs
React Native
Benefits:Attractive compensation package
Health, dental and life insurance
GymPass
Meal allowance
",2018-04-24,Brasil,https://www.indeed.com.br/viewjob?jk=b0cb04d28e2479fe&fccid=f19a84c367782cca&vjs=3
