id,positJob,company,city_state,date,descrip,dateCollect,country,url
jk=95fcc7775b7ce05c,Data Scientist CAMPINAS - SPTECNOLOGIA E PRODUTOCLT,iFood,"Campinas, SP",há 29 dias,"Valorizamos a diversidade e estamos em busca de todos os ingredientes que se

complementam e fortalecem nossa cultura e valores

Um crescimento de três vezes ao ano, nos mercados competitivos atuais, só é possível se baseado em um modelo sólido de negócios focado em tecnologia, profissionais de excelência e uma empresa sempre pautada em dados.

Quanto mais se cresce, mais informações são geradas e uma equipe de Data & Analytics robusta, competente e alinhada com os valores da empresa se faz cada vez mais necessária para transformar todos esse volume de dados em conhecimento e vantagem competitiva para o negócio.

As possibilidades de usar nossos dados com inteligência são infinitas e temos a oportunidade de criar cases de nível mundial como Netflix, Spotify e Airbnb. Queremos gente motivada e capaz para fazer esse sonho acontecer.
O que você irá entregar
Irá elaborar estudos quantitativos endereçando questões gerenciais e estratégicas da empresa, que irão orientar o crescimento nos próximos anos;
Aplicará métodos computacionais, matemáticos e estatísticos que irão suportar os estudos;
Elaborará apresentações convincentes e influenciar gerentes e diretores sobre o conhecimento adquirido;
Irá analisar os milhões de dados gerados a cada segundo para melhorar a experiência dos nossos clientes e parceiros;
Construir modelos que vão aprimorar o conhecimento e predizer o comportamento dos nossos parceiros e clientes;
Criar dashboards que irão acompanhar o resultado da implementação das ações sugeridas;
O que você precisa ter
Formação Superior: Engenharias, Matemática, Estatística, Computação, preferência com Mestrado/Doutorado;
Experiência em análises quantitativas, Data Science, Business Intelligence e Data Mining;
Experiência com uso de técnicas e ferramentas analíticas como SQL, R, Python;
Bom senso de negócios, perfil consultor que sabe fazer as perguntas certas, quebrar o problema, definir hipóteses, decidir quais indicadores respondem essas hipóteses;
Habilidade de comunicação;
Curiosidade para investigar os problemas mais interessantes e complexos do mercado de delivery;
Conhecimento de aplicação de Machine Learning e algoritmos de análises;
Noção de Big Data
O que vamos te entregar
Contratação CLT com benefícios;
Participação nos Lucros - PLR;
Autonomia para definir processos e seu próprio ritmo;
Ambiente altamente desafiador e colaborativo;
Possibilidade de aprendizado e crescimento acelerado, numa empresa que cresce em ritmo alucinante, com oportunidade de implementar projetos que serão cases de sucesso no mundo digital
Onde Ficamos
Em Campinas, próximo a CPFL, na Rua Jasmim, Bairro Chácara Primavera.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=95fcc7775b7ce05c&fccid=4f16e5192c1ffbb9&vjs=3
jk=f05fd5df8c96004d,Data Scientist,PoaTek IT Consulting,"Porto Alegre, RS",há 30+ dias,"POATEK is a growing Boutique of IT Consulting, focused on developing critical applications for international clients. We are always looking to meet people who love IT, just like we do! Born out of an innovative idea, our company provides a relaxed environment and a chance for you to grow in a technical career.
Our team’s number one priority is to make sure our clients have the best results from their applications. Here’s why we need great Data Scientists working with us! Your job is to help our clients make the best business decision by analyzing a vast amount of data.

Here are some of the challenges you’ll face as Data Scientist at PoaTek:
Work on all aspects of the design, development and delivery of machine learning enabled solutions for our clients
Ability to come up with solutions to loosely defined business problems by leveraging pattern detection over complex datasets across multiple platforms
Determine analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes
Analyze and interprets data from structured and unstructed data sources in both batch and streaming modes
Establish efficient, automated processes for large-scale modeling
Perform ad-hoc exploratory and explanatory analysis
Become part of a highly skilled and geographically distributed team
Collaborate with peers on problem definitions, data acquisition, data exploration, visualization as well as building the tools that support this process
Strong sense of ownership, urgency and drive
Requirements:A Bachelor and/or Master degree in Statistics, Mathematics, Physics, Computer Science or other related subject
Strong command of statistical programming languages (especially R and Python)
Model development in Python (machine learning, recommendation engines)
Big Data Hadoop work experience (either integration the models with the tools in Hadoop or other)
Software development experience from scoping, requirements design, development, integration, testing, go live to PROD (vs internal research work)
Experience working with Bank raw data (credit card, customer, product, real-time and batch)
Other programming experience (Spark, SAS, Scala, Java, etc.) is a huge plus
Experience in working with large datasets and relational databases is highly desirable (SQL)
Ability to work on distributed cloud platforms
Exceptional written and verbal communication as well as presentation skill
Curiosity and an investigative profile: you’re a data-driven problem solver!
Benefits:Be part of an innovative consultancy model and have the opportunity to grow with us
Work in international and agile projects
Health insurance and meal allowance
Transportation or parking space
Flexible hours and autonomy
Snacks, drinks and video game in the office
",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=f05fd5df8c96004d&fccid=5cd784149a115408&vjs=3
jk=8beab7cd18de769b,Data Scientist,Loadsmart,"Florianópolis, SC",há 30+ dias,"Who we are: 
At Loadsmart, we won't settle for the status quo in logistics. We know there is a better, more efficient and socially responsible way to move cargo across the world. That's why we are building products, platforms, and services with a purpose that create a transformational capacity to change the world. Currently, we are focused on rewriting the rules of the road for full truckload shipping. Our mission: to connect all trucks and players—shippers and brokers, owners and operators, dispatchers and drivers—and deliver more with less.
Who you are: 
You believe in game-changing innovations and are excited about reimaging a 700 billion dollar industry. You know how to take ideas, optimize them, and push it into production code on your own using Python or R.
The role: 
We are looking for a Data Scientist with very good programming skills to join us in obsessing about machine learning algorithms to solve logistic issues. Key Responsibilities:
Develop and improve product features within the data science and data engineering team.
Apply predictive modeling techniques to a variety of user modeling tasks.
Work closely with engineers to push algorithms into production.
Identify other opportunities that will help improve operations.
Qualifications:
Software development skills in Python or R.
Comfortable with Linux and Git.
Experience building data science algorithms, databases and REST APIs.
3+ years of experience as a data scientist.
Knowledge of analytics techniques (machine learning/time series analysis/optimization, etc) commensurate with education/experience level.
PhD or MS in a technical discipline.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=8beab7cd18de769b&fccid=bf02915605893e1a&vjs=3
jk=8ff7f8188ea8e82e,Data Scientist (3),Webmotors,"São Paulo, SP",há 22 dias,"A Webmotors está buscando Data Scientists! Aqui na Webmotors você terá a oportunidade de aplicar todo seu conhecimento em Big Data e Machine Learning para ajudar a gente a construir uma empresa totalmente orientada a dados. E o melhor: fará parte de um time de feras na ciência de dados dentro de um ambiente descontraído e inovador!
Aqui dentre os maiores desafios, são:Construir e aprimorar modelos de classificação.
Aplicar de técnicas de mineração de dados.
Enriquecer os dados da empresa com fontes de terceiros.
Uniformizar e integrar procedimentos de captura de dados.
Processar, limpar e verificar a integridade dos dados.
Realizar análises ad-hocs e apresentar resultados de uma maneira clara.
Criar sistemas automáticos de detecção e monitoramento de anomalias. REQUISITOS Escolaridade Mínima: Superior Carreira: Requisitos Minimos: - Formação superior completa em Estatística, Sistemas de Informação, Ciência da Computação, Engenharia e afins
Conhecimento sobre práticas e princípios ágeis.
Conhecimentos de algoritmos de machine learning, tais como k-NN, Naive Bayes, SVM, Decision Forests, entre outros.
Experiência em ferramentas de Data Science, tais como R e Python.
Experiência em ferramentas de visualização de dados, tais como Tableau, Qliksense e D3.
Proficiência em linguagens de queries, tais como SQL e Hive.
Bons conhecimentos de estatística aplicada, tais como distribuições estatísticas, testes de hipótese e regressão.
Conhecimentos em Unix/Linux.
Altamente orientado a dados.
Boa capacidade de comunicação. Idiomas Requisitados: - Conhecimento Software: CONTRATO Tipo de contrato: Contrato CLT(Efetivo) Duração: Indeterminado Jornada: Integral (manhã/tarde)
",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=8ff7f8188ea8e82e&fccid=220865d7c0726f2b&vjs=3
jk=4416cd4d53511c52,Data Scientist,Shopback,"São Paulo, SP",há 30+ dias,"We're looking for a Data Scientist , self-managed, experienced, capable of coordinating a team of devs, and most important, you must be a """"doer""""!
Hands-on is a must and we need someone who isn't worried about what it takes to deliver but in each way it's going to be delivered!

We have a huge flow of volume. So everything must be planned and perfectly executed. We like to say that it's like navigating a huge ship but with the agility of a speed boat.
You must have very good management and logic skills, statistics, and algorithm. Machine Learning is our rule number one here.

It's very important that you're alligned with ShopBack's 24/7 online culture because in the end of the day you'll be evaluated by what you and your team have delivered.

Final thing, we love to pay bonuses for projects developed on time, cos you must be always motivated!
You need to be the best on:
Machine Learning
Statistics Model and Analysis
Data mining and Data model
Databases (Relational and No-Relational)
Programming languages (Python, R, Ruby)
A strong desire to grow a team and learn to solve complex problems at scale
It’s even better if you have:
Masters or Doctorate in Math, Statistics, Physics or similar
Spark
Hadoop
Benefícios: Vale-refeição e vale-transporte
Regime de contratação: Prestador de serviços (PJ)
Horário: Horário flexível
Informações adicionais:
A empresa oferece pipoca todos dias + happy hour toda sexta-feira + bônus mensal e anual.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=4416cd4d53511c52&fccid=7bf6965d650fe797&vjs=3
jk=dd311cd297c0400b,Senior Data Scientist - Advanced Analytics,McKinsey & Company,"São Paulo, SP",há 30+ dias,"Qualifications
MS in Computer Science, Engineering, Applied Math, Quantitative social sciences or related field
5+ years of deep technical experience in distributed computing, machine learning, and statistics related work
Programming experience with R, Python, C/C++, and/or Java
Proficiency in statistical data analysis and data mining packages SAS, SPSS, MatLab, R, STATA, Excel, etc.
Proven comfort and an intellectual curiosity for working with very large sets of data
Strong entrepreneurship required; self-starter, high-energy individual with ability to tailor and execute on own plan to reach objective
High end, consultative client development skills for professional services and business impact by developing new ways of serving clients
Excellent leadership skills and enjoys teaching/mentoring others
Strong communication skills, especially around breaking down complex structures into digestible and relevant points for a diverse set of clients and colleagues at all levels
Critical thinking and creative problem solving skills
Ability to influence and work in teams
Resourceful, tenacious, independent thought leader
A strong desire to learn and develop within a dynamic, self-led organization
Who You'll Work With
You’ll work with our Analytics group in São Paulo, Brazil.

As a member of McKinsey Analytics, you will be responsible for blending strategic thinking with the latest tools and technologies, advising on developing and defining strategies and solutions to help our clients around Latin America to solve their most critical problems. By applying advanced analytics to address challenges across different areas, we help our clients gain significant, sustained improvements in performance. We work with clients to identify where to focus, convert data and models into actionable insights, and develop institutional skills and structures to sustain impact. We use advanced analytics not only to improve the design of physical systems but also to address management infrastructures and employees’ attitudes and behaviors so that clients are able to lead change independently.
What You'll Do
You'll focus on three broad areas of responsibility, including analytics, client service support and development, and knowledge transfer and practice development.
You'll create valuable, transformative business strategies through the measurement, manipulation, reporting and dissemination of broad sets of data. You'll also apply and advise on state-of-the-art advanced analytic and quantitative tools and modeling techniques in order to derive business insights, solve complex business problems and improve decisions. You'll review, support and advise on the day-to-day analytics requirements of clients’ key operational processes while continually improving the impact of these processes, and you'll continually explore innovative analytical techniques, processes, tools, etc. to better serve clients and to be a thought leader in the industry.

As a core member of the consulting team, you'll conduct deep analytics on a broad set of client and external data and you'll have a lead role in team problem solving through findings and insights from analysis. You'll create value for clients by understanding their needs and translating them into optimal desired analytical services and you'll be a leader in overseeing analytics process and data integration between clients and McKinsey.

Furthermore, you'll lead and support the development of knowledge for our firm's analytic group. You'll create a roadmap for a greater understanding of analytics and its impact in the consulting population and you'll partner with Data Engineers to ensure timely and effective methods of the extraction, assembly and transfer of broad, complex sets of data.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=dd311cd297c0400b&fccid=6576e7250aa78c3c&vjs=3
jk=b8743f2c94906100,Desenvolvedor(a) Python - Data Scientist | Pleno,Brasil317,"São José dos Campos, SP",há 2 dias,"Habilidades: AWS S3, AWS EC2 (Elastic Compute Cloud), Python Buscamos alguém que:
Seja proficiente em Python
Tenha ao menos dois anos de experiência
Sabe de Git e Padrões de Projeto
Já tenha tido convivência com metodologias ágeis
E saiba aquele Inglês intermediário para se virar em documentações
E vai ser melhor ainda se você:Possuir facilidade e interesse em aprender novas linguagens
E conhecimento ou curiosidade sobre Data Science, Web Scraping ou Machine Learning
Desenvolvimento e manutenção nos softwares da empresa utilizando Python A Brasil 317 é uma empresa de tecnologia que desenvolveu um sistema que muda completamente a forma com que as empresas privadas negociam com entes públicos, modificando radicalmente o mercado de Vendas Governamentais.
",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=b8743f2c94906100&fccid=c58e345122d4b1e7&vjs=3
jk=689230a6bc01b75e,Data Science Developer,IQVIA,"São Paulo, SP",há 24 dias,"The Analytics Center of Excellence

Drawing on the strengths of Quintiles and IMS Health, QuintilesIMS is creating the next generation of clinical development. Our new solutions combine world-class clinical research and data-driven insights to offer clients more precise and predictable paths to product approval.

Our new Analytics Center of Excellence (Analytics COE) harnesses our global healthcare insights, working closely with our clinical and therapeutic experts to power evidence-driven design, speed site activation and recruit the right patients, faster. This is a new unit within our business, integrated within Clinical Operations. We’re using big data and advanced analytics to derive insights that transform clinical development and bring new medicines to patients faster through successful trial delivery.

This multi-functional team is an innovation for our business, requiring entrepreneurial and independent thinking to build our capability. Unique and with a global view, this Center of Excellence is a chance to revolutionize the clinical research industry.
Data Science Developer – the role

As an expert software developer, this is a unique opportunity to leverage your skills to empower advanced analytics and to build unparalleled in-depth knowledge within our business. Working with modern distributed analytics systems, complex data, and challenging requests, you will help shape the way our team approaches prototyping and development of data-driven analytics products. This crucial role involves identifying opportunities for better data modeling, abstraction, testing, internal tooling, and other software development practices that will help our team maximize our efficiency in data science projects. You will have the opportunity to provide technical leadership and mentorship to the team, and to set the standards for code quality and architecture for the projects you work on. You will also serve as a key liaison for our team with production developers.
Your typical activities might include:
Collaborating with data scientists to turn working prototypes into well-abstracted, reusable modules for iterative development of data science projects.
Providing technical leadership and assisting the team on execution of technical tasks centered on delivery of analytics models.
Identifying opportunities for improvements to internal processes regarding model development, including internal data pipelines and modeling frameworks that will facilitate advanced analytics.
Being involved in every stage of the data product development life cycle; from coordinating initial requirements with business owners, through development with subject matter experts and data scientists, to production deployments with developers.
Overseeing multiple projects from concept to completion.
Comprehensive testing of your own code.
Production deployments of advanced analytics.
Qualification:

Our ideal candidate will have a Bachelors or Masters degree in STEM field such as Computer Science, Engineering, Statistics, Mathematics, with 5+ years of object oriented programming experience in a high level language and 3+ years of relevant collaborative software development experience. Alternatively, a relevant combination of education, training and work experience. In addition;
Extensive experience with dynamic scripting languages such as Python and R
Experience working with large volumes of complex data, preferably in distributed frameworks such as Spark, SparkR and PySpark
Strong familiarity with data science concepts and modeling techniques
Experience implementing design patterns and implementing testing frameworks
Strong SQL or Hive skills
Basic experience in Brazilian health care information system (DataSUS), and experience with LATAM health care data assets will be a differential
Knowledge in QuintilesIMS data assets (PMs, NRC, PBS and others) will also be an asset
Fluent Portuguese speaker and/or advanced skills to deal with daily interaction with field teams
Fluent English (spoken and written); strong business/scientific written.

You can drive your career at QuintilesIMS and choose the path that best defines your development and success. With exposure across diverse geographies, capabilities, and vast therapeutic and information and technology areas, you can seek opportunities to change and grow without boundaries.

We invite you to join us on our exciting journey. Apply now.

Help us make a difference in patient health.

QuintilesIMS is a strong advocate of diversity and inclusion in the workplace. We believe that a work environment that embraces diversity will give us a competitive advantage in the global marketplace and enhance our success. We believe that an inclusive and respectful workplace culture fosters a sense of belonging among our employees, builds a stronger team, and allows individual employees the opportunity to maximize their personal potential.
Job ID: R1004986",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=689230a6bc01b75e&fccid=6b7a1dfe07e7f037&vjs=3
jk=1bdd800c73fd5cc7,Data Science Developer - Analytics Center of Excellence,QuintilesIMS,"São Paulo, SP",há 30+ dias,"The Analytics Center of Excellence
Drawing on the strengths of Quintiles and IMS Health, QuintilesIMS is creating the next generation of clinical development. Our new solutions combine world-class clinical research and data-driven insights to offer clients more precise and predictable paths to product approval.
Our new Analytics Center of Excellence (Analytics COE) harnesses our global healthcare insights, working closely with our clinical and therapeutic experts to power evidence-driven design, speed site activation and recruit the right patients, faster. This is a new unit within our business, integrated within Clinical Operations. We’re using big data and advanced analytics to derive insights that transform clinical development and bring new medicines to patients faster through successful trial delivery.
This multi-functional team is an innovation for our business, requiring entrepreneurial and independent thinking to build our capability. Unique and with a global view, this Center of Excellence is a chance to revolutionize the clinical research industry.
Data Science Developer – the role
As an expert software developer, this is a unique opportunity to leverage your skills to empower advanced analytics and to build unparalleled in-depth knowledge within our business. Working with modern distributed analytics systems, complex data, and challenging requests, you will help shape the way our team approaches prototyping and development of data-driven analytics products. This crucial role involves identifying opportunities for better data modeling, abstraction, testing, internal tooling, and other software development practices that will help our team maximize our efficiency in data science projects. You will have the opportunity to provide technical leadership and mentorship to the team, and to set the standards for code quality and architecture for the projects you work on. You will also serve as a key liaison for our team with production developers.
Your typical activities might include:
Collaborating with data scientists to turn working prototypes into well-abstracted, reusable modules for iterative development of data science projects.
Providing technical leadership and assisting the team on execution of technical tasks centered on delivery of analytics models.
Identifying opportunities for improvements to internal processes regarding model development, including internal data pipelines and modeling frameworks that will facilitate advanced analytics.
Being involved in every stage of the data product development life cycle; from coordinating initial requirements with business owners, through development with subject matter experts and data scientists, to production deployments with developers.
Overseeing multiple projects from concept to completion.
Comprehensive testing of your own code.
Production deployments of advanced analytics.
Qualification:
Our ideal candidate will have a Bachelors or Masters degree in STEM field such as Computer Science, Engineering, Statistics, Mathematics, with 5+ years of object oriented programming experience in a high level language and 3+ years of relevant collaborative software development experience. Alternatively, a relevant combination of education, training and work experience. In addition;
Extensive experience with dynamic scripting languages such as Python and R
Experience working with large volumes of complex data, preferably in distributed frameworks such as Spark, SparkR and PySpark
Strong familiarity with data science concepts and modeling techniques
Experience implementing design patterns and implementing testing frameworks
Strong SQL or Hive skills
Basic experience in Brazilian health care information system (DataSUS), and experience with LATAM health care data assets will be a differential
Knowledge in QuintilesIMS data assets (PMs, NRC, PBS and others) will also be an asset
Fluent Portuguese speaker and/or advanced skills to deal with daily interaction with field teams
Fluent English (spoken and written); strong business/scientific written.
You can drive your career at QuintilesIMS and choose the path that best defines your development and success. With exposure across diverse geographies, capabilities, and vast therapeutic and information and technology areas, you can seek opportunities to change and grow without boundaries.
We invite you to join us on our exciting journey. Apply now.
Help us make a difference in patient health.
QuintilesIMS is a strong advocate of diversity and inclusion in the workplace. We believe that a work environment that embraces diversity will give us a competitive advantage in the global marketplace and enhance our success. We believe that an inclusive and respectful workplace culture fosters a sense of belonging among our employees, builds a stronger team, and allows individual employees the opportunity to maximize their personal potential.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=1bdd800c73fd5cc7&fccid=c5992e907d992a23&vjs=3
jk=9de622be7cf21aaa,Data Scientist (Sr),Venturus,"Campinas, SP",há 23 dias,"Esta oportunidade é para você que gosta de resolver problemas complexos e possui habilidades múltiplas e interdisciplinares, o que inclui envolvimento com processos e produtos. 
Suas responsabilidades serão: Criar modelos de predição e classificação de dados para executar em produção.

Seu desafio será atuar em um projeto inovador em parceria com uma multinacional da área de desktops e notebooks, envolvendo um projeto de linha de manufatura inteligente. 
Gostou? Então inscreva-se e participe de nosso processo seletivo!
Competências e experiência desejadas:

- Ensino Superior em Engenharia da Computação, Ciência da Computação e áreas afins; 
- Experiência em algoritmos de machine learning, como clusterização, predição, etc; 
- Experiência com Banco de Dados (estruturados e não estruturados) 
- Experiência com framework Hadoop / Spark 
- Experiência com Python / R / Scala / Java 
- Inglês avançado",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=9de622be7cf21aaa&fccid=2d196af27d375a66&vjs=3
,NI,NI,NI,NI,NI,2018-02-10,Brasil,https://www.indeed.com.br/viewjob?fccid=da30e93bd8967baf&vjs=3
jk=b5ac78ea5489979b,Scientist I,US Pharmacopeia,"Tamboré, SP",há 21 dias,"Function of the Position:
This is a non-supervisory position at the USP-Brazil site responsible for performing a variety of routine chemical analyses to assess the identity and purity of bulk pharmaceutical, food chemical, dietary supplement, and small peptide/biological materials as candidates for the USP Reference Standards program, in addition management and disposal of laboratory residuals. Incumbent manages inventory and monthly report of controlled chemicals in accordance with Army and Police regulations. Works as a member of a team, with supervisory guidance, and effectively conducts general analytical tests using established plans and official test procedures.
Roles & Responsibilities:
Performs analytical tests on bulk materials for evaluation as a reference standard (e.g., spectroscopic identification, moisture analysis, and chromatographic tests)

Communicates test results orally and in writing and records experimental data ensuring clear and accurate transcription of results and calculations

Analyzes data from tests and solves minor problems

Refers unusual observations immediately to supervisor and recommends minor modifications to the established procedure or the use of an alternative method.

Follows standard operating procedures and instrument procedures. Documents work in a laboratory notebook according to current laboratory policies.

Collaborates to obtain and maintain ISO9000 and ISO17025 certifications.

Support laboratory administrative tasks
Frequent Contacts:
Laboratory Group Leader

Laboratory Manager

USP Brazil Site Head

USP Scientific staff at all sites

QA Manager

External vendors and suppliers

External clients and other members of the scientific community
Minimum Requirements:
BS degree in Chemistry or Pharmacy-Biochemistry with at least 3 years lab experience or

MS degree in Chemistry or Pharmacy-Biochemistry with 2 years preferably in pharmaceutical industry, biotech, cosmetics and/or food industry or PHD in Chemistry with 1 year of experience
KSAs and Training and Experience:
Knowledge of analytical chemistry principles, theories, and practices.

Technical familiarity with modern analytical instruments.

Skills in Portuguese and English languages with excellent written and oral communication skills

Industrial experience with common chromatographic and non-chromatographic analytical methods and procedures is a plus.

Understanding of the pharmaceutical market in Brazil
Supervisory Requirements:
None
USP offers an impressive benefits package , including:
Generous paid time off – 13 paid holidays, 10 sick days and 15 vacation days per year to start

An annual 401(k) contribution, beginning after 1 year of service, of 10% of pay (base and bonus) every pay period that vests immediately

Comprehensive individual and family healthcare plans with affordable premiums and low annual deductibles ($250/individual or $500/family)

The U.S. Pharmacopeial Convention (USP) is a scientific nonprofit organization that sets standards for the identity, strength, quality, and purity of medicines, food ingredients, and dietary supplements manufactured, distributed and consumed worldwide. USP’s drug standards are enforceable in the United States by the Food and Drug Administration, and these standards are used in more than 140 countries.

Being a part of USP means belonging to a diverse culture made up of more than 1,000 talented professionals working together at five international locations. We share our expertise in science, IT, human resources, quality assurance, communications, administrative management, and more...all to support an overall mission dedicated to making a difference by providing standards and programs that help improve the quality of medicines, dietary supplements, and foods worldwide.

USP is proud to be an equal employment opportunity employer (EEOE) and affirmative action employer. Employment selection and related decisions are made without regard to sex, race, age, disability, religion, national origin, color, veteran status, sexual orientation, gender identity or any other protected class. We are committed to working with and providing reasonable accommodation to individuals with disabilities.

USP does not accept unsolicited resumes from 3rd party recruitment agencies and is not responsible for fees from recruiters or other agencies except under specific written agreement with USP.

Required Skills

Required Experience",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=b5ac78ea5489979b&fccid=8a5adb7047f34c52&vjs=3
jk=9792b3a1ef88e804,Analytic Science - Manager,FICO,"São Paulo, SP",há 30+ dias,"Due to growth, the FICO Advisors Data Science team is looking for Data Scientist to work on Big Data and Analytical Consulting client projects. This senior person will manage and guide a group of local data science team to ensure proper guidance and project support is provided.
Job Description
• Be part of the technical development and delivery of Data Science and Analytic Professional Services client projects.

• Design and develop state-of-the-art, data-driven exploratory analyses as well as predictive and decision models to solve business problems across different industries including auto, financial, retail, healthcare and insurance.

• Consult with clients to identify Data Science and Analytic opportunities through client interactions.

• Create high performance Big Data solutions to meet client requirements.

• Provide data science and Big Data consulting services to clients on a wide range of advanced analytics-based services.

• Further develop and enhance data science and Big Data solutions, working across departments to enhance FICO solutions, applications, tools, techniques and offerings.

• Work with customers during the sales process to craft and build winning solutions using FICO Advanced Venture existing platforms and services and generating custom, potentially repeatable, solutions as appropriate.

• Evangelize FICO's Data Science technology and offerings via one on one contact with customers, speaking engagements, white papers etc. Be the external face of the company's offerings in the market place.

• Be the client facing subject matter expert in client meetings and engagements; assist in scoping internal definition of the solution and deal structure as necessary for team and client success.

• Provide mentorship, direction, and training to direct reports and cascading to levels below as needed.
• Identify/be on top of technology trends and evolving emerging technologies that can support growths or may impede the success of the practices.
Rewards
High performance culture promoting recognition, rewards and professional development.
Competitive base salary coupled with attractive role-specific incentive plan.
Comprehensive benefits program.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=9792b3a1ef88e804&fccid=2a90b491c8a55d0f&vjs=3
jk=4293c73a00e39fcc,"Client Services Intern, Brazil - Summer 2018",BuzzFeed,"São Paulo, SP",há 30+ dias,"BuzzFeed is seeking an Intern to work with our Client Services team. The ideal candidate will be comfortable in a dynamic startup environment, will bring energy and passion to everything they do, and will not be afraid to roll up his/her sleeves to tackle projects both big and small.

The program will run in our Sao Paolo office and will offer super collaborative work environment, learning and professional development opportunities, lunch and learns and fun team activities in collaborative work environment.
Responsibilities:Support the Client Services team developing internal and client-facing collateral such as decks, recaps, and reports
Proactively track, monitor and communicate competitive landscape news and updates, both from a brand, industry and publisher perspective
Audit and update Client Services Resource Hubs (wikis)
Contribute to team and operational projects
Requirements:Must be currently enrolled in a 4-year BA/BS program (Advertising, Marketing)
Excellent written and verbal communication skills
Fluency in English is mandatory
High level of attention to detail, excellent organizational skills and ability to prioritize demands and meet deadlines Demonstrated interest in Technology, Internet and/or Media/Advertising
Passionate about digital/social media
Able to synthesize ideas from group discussions and articulate them verbally/in writing
Must be self-motivated, driven and able to work independently as well as part of a team
Professional, polite, and respectful

About BuzzFeed

BuzzFeed is the leading independent digital media and tech company delivering news and entertainment content to a global audience. We have offices in 19 cities around the world and more than 1500 employees including reporters, video producers, data scientists, engineers, brand strategists, and more. We fuse hard work and fun, through a culture of experimentation, teamwork, equality, and humble confidence. As an employee, you’ll enjoy perks like office events, snacks, career development courses, and no work on your birthday! But most importantly, you’ll work with inspiring colleagues to build tools and create content that helps connect people all over the world.",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=4293c73a00e39fcc&fccid=aadc8cd1bc50c192&vjs=3
jk=a5651c5e345cabff,Cientista de dados,Seleção Engenharia,"São Paulo, SP",há 21 dias,"A área de Data Science é responsável pelo tratamento, enriquecimento e construção de inteligência em cima de diversas bases de dados, que envolvem + de 30 milhões de empresas e + de 200 milhões de pessoas. Devido ao alto volume de dados, o Data Scientist será responsável pela análise e construção de modelos utilizando diversas metodologias. Somos adeptos a utilização de software livre, porém estamos abertos a testar qualquer tecnologia desde que gere resultado para a empresa. Contato direto com clientes externos e desenvolvimento de modelos preditivos e soluções analíticas para empresas de diversos setores, desde bens de consumo, farmacêuticas, seguradoras até bancos, financeiras e seguradoras.
Experiência em fraude. Experiência no setor de seguros. Buscamos pessoas que gostem de Diversão, Desafios e Novas Tecnologias.
Conhecimento de Modelos de Classificação, Regressão, Clusterização, Otimização e/ou Séries Temporais. Software: SQL, R ou Python e Pacote Office. Técnicas de Machine Learning e Sistemas de Recomendação. Conhecimentos de Linux, Python ou outras linguagens.Hadoop, Hive, Pig, Spark, Mongodb, Neo4j, Elasticsearch, outros Nosql Database.
Idioma(s):Conhecimento de Informática:Benefícios: À combinar
Tipo de Contratação: CLT
Área de atuação: Projetos, T.I
Especialidade: T.I
Tipo de Obras: T.I
Cursos: Graduação em Ciência da Computação, Graduação em Engenharia da Computação, Graduação em Engenharia de Sistemas, Graduação em Sistemas de Informação
Disponibilidade para Mudança: Indiferente | Disponibilidade para Viagem: Indiferente | Possuir Veiculos: Indiferente | Possuir CREA: Indiferente | Habilitação:",2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=a5651c5e345cabff&fccid=6e8452ba9616140b&vjs=3
jk=4329b74c7b1d4800,Engenheiro de Dados Senior,Capitani,"São Paulo, SP",há 15 dias,O profissional deverá criar e automatizar os processos de tratamento de dados; trabalhar dados estruturados e não estruturados; fornecer datasets prontos para serem usados pelos Data Scientists; aplicar soluções de Big Data no processamento de dados de alto volume e atividades relacionadas.,2018-02-10,Brasil,https://www.indeed.com.br/viewjob?jk=4329b74c7b1d4800&fccid=0c2a9ba49271314b&vjs=3
